Node ID	Title	Body	Year	Category	Course	DateCreated	Repository	Collection	Source	Copyright	Production Company	Copyright Notes	Film Title	Director	Photographer	Form/Genre	Location	Physical Description	Notes	File path	File id	File: Name	All Files	Image: Display Image
268	Photograph of Nanook with a Gramophone	Repository:هتRare Book & Manuscript Library  Columbia UniversityCollection:هتFlaherty  Robert PapersFilm Title:هتNanook of the NorthLocation:هتBox 80  last folder: Xeroxes of clippings" - please note that photographs seem not to belong in it.Director:هتFlahertyNotes:هتCaption reads: "Nanook and his family loved to listen to opera recordings played on the gramophone. According to Flaherty  "Caruso in the Pagliacci prologue with its tragic ending was to them the most comic record of the lot. Nanook shook with laughter; the children rolled with merriment on the floor.""					Rare Book & Manuscript Library  Columbia University	Flaherty  Robert Papers					Nanook of the North	Flaherty			Box 80  last folder: Xeroxes of clippings" - please note that photographs seem not to belong in it."		Caption reads: Nanook and his family loved to listen to opera recordings played on the gramophone. According to Flaherty  "Caruso in the Pagliacci prologue with its tragic ending was to them the most comic record of the lot. Nanook shook with laughter; the children rolled with merriment on the floor.""	sites/files/gainesfilm/images/1000102113.preview.jpg	564	preview	_original | thumbnail | preview	
267	Photograph of Robert Redford  as attached to Goldman letter	Repository:هتRare Book & Manuscript Library  Columbia UniversityCollection:هتGoldman  William PapersLocation:هتBox 213  Folder Redford  RobertPhysical Description:هتPhotograph of Redford		Celebrity Culture	Historiography		Rare Book & Manuscript Library  Columbia University	Goldman  William Papers									Box 213  Folder Redford  Robert	Photograph of Redford						
235	Photograph of set design: Delevan Dining Room	Repository:هتRare Book & Manuscript Library  Columbia UniversityCollection:هتJoseph Urban papersYear:هت1923Film Title:هتLittle Old New YorkLocation:هتBox 27  Folder 13Physical Description:هتPhotographNotes:هتwith Marion Davies	1923	Motion Picture Set Design	Historiography	1923	Rare Book & Manuscript Library  Columbia University	Joseph Urban papers					Little Old New York				Box 27  Folder 13	Photograph	with Marion Davies					
262	Photograph of Sponable with Camera	Repository:هتRare Book & Manuscript Library  Columbia UniversityCollection:هتSponable PapersLocation:هتBox 122  Phoographs - Sponabe  Earl I. - Portraits and Photographs with EquipmentsPhysical Description:هتPhotograph		Technological History			Rare Book & Manuscript Library  Columbia University	Sponable Papers									Box 122  Phoographs - Sponabe  Earl I. - Portraits and Photographs with Equipments	Photograph						
222	Photograph: set design	Repository:هتRare Book & Manuscript Library  Columbia UniversityCollection:هتJoseph Urban papersYear:هت1920Film Title:هتHumoresqueLocation:هتBox 26  Folder 2Director:هتFrank BorzagePhysical Description:هتPhotographNotes:هتWritten by Frances Marion	1920	Motion Picture Set Design	Historiography	1920	Rare Book & Manuscript Library  Columbia University	Joseph Urban papers					Humoresque	Frank Borzage			Box 26  Folder 2	Photograph	Written by Frances Marion					
229	Photograph: set design (Bride's Play)	Repository:هتRare Book & Manuscript Library  Columbia UniversityCollection:هتJoseph Urban papersYear:هت1921Film Title:هتBride's PlayLocation:هتBox 26  Folder 10Physical Description:هتPhotographNotes:هتwith Marion Davies	1921	Motion Picture Set Design	Historiography	1921	Rare Book & Manuscript Library  Columbia University	Joseph Urban papers					Bride's Play				Box 26  Folder 10	Photograph	with Marion Davies					
237	Photograph: Set Design - King's reception room	Repository:هتRare Book & Manuscript Library  Columbia UniversityCollection:هتJoseph Urban papersYear:هت1923Film Title:هتUnder the Red RobeLocation:هتBox 27  Folder 14Physical Description:هتPhotograph	1923	Motion Picture Set Design	Historiography	1923	Rare Book & Manuscript Library  Columbia University	Joseph Urban papers					Under the Red Robe				Box 27  Folder 14	Photograph						
261	Price List Attached to Technicolor Letter	Repository:هتRare Book & Manuscript Library  Columbia UniversityCollection:هتSponable PapersYear:هت1941Location:هتBox 53  Technicolor - Agreements  contracts and pricesNotes:هتOctober 30  1941	1941	Technological History		1941	Rare Book & Manuscript Library  Columbia University	Sponable Papers									Box 53  Technicolor - Agreements  contracts and prices		10/30/1941					
412	Printing Plate for poster of  Louisiana Story (1948)	Source:هتBox 37  Advertising ‰غز Paper MaterialsRepository:هتRare Book and Manuscript Library  Columbia UniversityCollection:هتRobert Flaherty Papers		Documentary Tradition	Documentary Tradition		Rare Book and Manuscript Library  Columbia University	Robert Flaherty Papers	Box 37  Advertising ‰غز Paper Materials															
188	Production Sill (frame enlargement?) of Fight for Life (baby delivery)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 37  Folder 2 Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 37  Folder 2 Series II.3	Photograph		sites/files/gainesfilm/images/1000102033.jpg	322	_original	_original | thumbnail | preview	
188	Production Sill (frame enlargement?) of Fight for Life (baby delivery)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 37  Folder 2 Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 37  Folder 2 Series II.3	Photograph		sites/files/gainesfilm/images/1000102033.thumbnail.jpg	323	thumbnail	_original | thumbnail | preview	
188	Production Sill (frame enlargement?) of Fight for Life (baby delivery)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 37  Folder 2 Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 37  Folder 2 Series II.3	Photograph		sites/files/gainesfilm/images/1000102033.preview.jpg	324	preview	_original | thumbnail | preview	
442	Production Still (Behind the Scenes during Ecce Homo shoot)	Repository:هتColumbia University Rare Books & Manuscript LibraryCollection:هتPare Lorentz Papers		Documentary Tradition			Columbia University Rare Books & Manuscript Library	Pare Lorentz Papers																
441	Production Still (Behind the Scenes during Ecce Homo shoot)	Repository:هتColumbia University Rare Books & Manuscript LibraryCollection:هتPare Lorentz Papers		Documentary Tradition			Columbia University Rare Books & Manuscript Library	Pare Lorentz Papers																
433	Production Still (Behind the Scenes during Ecce Homo shoot) - Filming a trainyard	Repository:هتColumbia University Rare Books & Manuscript LibraryCollection:هتPare Lorentz Papers		Documentary Tradition			Columbia University Rare Books & Manuscript Library	Pare Lorentz Papers																
434	Production Still (Behind the Scenes during Ecce Homo shoot) - Filming Auto Workers	Repository:هتColumbia University Rare Books & Manuscript LibraryCollection:هتPare Lorentz Papers		Documentary Tradition			Columbia University Rare Books & Manuscript Library	Pare Lorentz Papers																
435	Production Still (Behind the Scenes during Ecce Homo shoot) - Filming Auto Workers	Collection:هتPare Lorentz Papers - Columbia University Rare Books & Manuscript Library		Documentary Tradition				Pare Lorentz Papers - Columbia University Rare Books & Manuscript Library																
193	Production still (camera crew) over a bridge - F1-40	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102038.jpg	337	_original	_original | thumbnail | preview	
193	Production still (camera crew) over a bridge - F1-40	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102038.thumbnail.jpg	338	thumbnail	_original | thumbnail | preview	
193	Production still (camera crew) over a bridge - F1-40	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102038.preview.jpg	339	preview	_original | thumbnail | preview	
191	Production still (Lorentz on set with camera)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 37  Folder 2 Series II.3Physical Description:هتPhotograph		Documentary Tradition	Documentary Tradition		Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 37  Folder 2 Series II.3	Photograph						
190	Production still (Lorentz  Smallens  and Gruenberg on set)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 37  Folder 2 Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 37  Folder 2 Series II.3	Photograph		sites/files/gainesfilm/images/1000102035.jpg	328	_original	_original | thumbnail | preview	
190	Production still (Lorentz  Smallens  and Gruenberg on set)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 37  Folder 2 Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 37  Folder 2 Series II.3	Photograph		sites/files/gainesfilm/images/1000102035.thumbnail.jpg	329	thumbnail	_original | thumbnail | preview	
190	Production still (Lorentz  Smallens  and Gruenberg on set)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 37  Folder 2 Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 37  Folder 2 Series II.3	Photograph		sites/files/gainesfilm/images/1000102035.preview.jpg	330	preview	_original | thumbnail | preview	
203	Production still (Strand and Hurwitz shooting the Tschurgi roundup on the Wyoming-Montana line) - picture only.	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 46  Folder 2 Series III.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 46  Folder 2 Series III.3	Photograph		sites/files/gainesfilm/images/1000102048.jpg	367	_original	_original | thumbnail | preview	
203	Production still (Strand and Hurwitz shooting the Tschurgi roundup on the Wyoming-Montana line) - picture only.	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 46  Folder 2 Series III.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 46  Folder 2 Series III.3	Photograph		sites/files/gainesfilm/images/1000102048.thumbnail.jpg	368	thumbnail	_original | thumbnail | preview	
203	Production still (Strand and Hurwitz shooting the Tschurgi roundup on the Wyoming-Montana line) - picture only.	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 46  Folder 2 Series III.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 46  Folder 2 Series III.3	Photograph		sites/files/gainesfilm/images/1000102048.preview.jpg	369	preview	_original | thumbnail | preview	
